X,Y,K,J
15.5,62,5,29.20506280764459
15.5,63,5,27.542125383645075
15.5,64,5,27.80975408481165
15.5,65,5,28.80723888809522
15.5,66,5,26.66879328622201
15.5,67,5,27.812107165324747
15.5,68,5,25.873749773354334
15.5,69,5,26.006410873482146
15.5,70,5,25.614943695278143
15.5,71,5,25.767159855805556
15.5,72,5,26.070377720724267
15.5,73,5,25.475482098899793
15.5,74,5,25.673160541848198
15.5,75,5,25.09104360684269
15.5,76,5,25.3774380544795
15.5,77,5,25.445940740288414
15.5,78,5,25.5915446577557
15.5,79,5,25.092387985742675
15.5,80,5,24.725545517167177
15.5,62,7,33.52506280764459
15.5,63,7,32.00212538364507
15.5,64,7,32.26975408481165
15.5,65,7,32.70723888809522
15.5,66,7,31.128793286222006
15.5,67,7,32.69210716532475
15.5,68,7,30.613749773354336
15.5,69,7,30.746410873482148
15.5,70,7,30.914943695278147
15.5,71,7,30.507159855805554
15.5,72,7,30.810377720724265
15.5,73,7,29.93548209889979
15.5,74,7,29.853160541848197
15.5,75,7,28.851043606842694
15.5,76,7,28.5774380544795
15.5,77,7,28.925940740288414
15.5,78,7,29.0715446577557
15.5,79,7,28.572387985742676
15.5,80,7,28.825545517167175
16.0,62,1,19.304686968284418
16.0,63,1,18.47492086450452
16.0,64,1,18.743071358708633
16.0,65,1,19.03546001524976
16.0,66,1,19.310265759286835
16.0,67,1,19.186221092379505
16.0,68,1,18.596990257683416
16.0,69,1,18.613610859402435
16.0,70,1,18.92820501486742
16.0,71,1,19.22535401233605
16.0,72,1,18.388716224177372
16.0,73,1,18.80846214613596
16.0,74,1,19.091784585005556
16.0,75,1,19.37005724841303
16.0,76,1,19.527466390356857
16.0,77,1,19.839821547029224
16.0,78,1,20.021859014211913
16.0,79,1,20.40508842291528
16.0,80,1,20.08816598903098
16.0,62,3,25.824686968284418
16.0,63,3,22.57492086450452
16.0,64,3,22.84307135870863
16.0,65,3,23.13546001524976
16.0,66,3,22.990265759286835
16.0,67,3,22.726221092379504
16.0,68,3,21.436990257683412
16.0,69,3,21.733610859402432
16.0,70,3,21.62820501486742
16.0,71,3,21.78535401233605
16.0,72,3,21.828716224177374
16.0,73,3,21.22846214613596
16.0,74,3,21.511784585005554
16.0,75,3,21.790057248413028
16.0,76,3,21.807466390356858
16.0,77,3,22.85982154702922
16.0,78,3,22.301859014211914
16.0,79,3,22.74508842291528
16.0,80,3,22.80816598903098
16.0,62,5,29.324686968284418
16.0,63,5,28.514920864504518
16.0,64,5,28.783071358708632
16.0,65,5,28.935460015249763
16.0,66,5,27.810265759286835
16.0,67,5,27.966221092379506
16.0,68,5,25.976990257683415
16.0,69,5,26.133610859402435
16.0,70,5,25.74820501486742
16.0,71,5,25.90535401233605
16.0,72,5,25.468716224177374
16.0,73,5,25.62846214613596
16.0,74,5,25.771784585005555
16.0,75,5,25.21005724841303
16.0,76,5,25.507466390356853
16.0,77,5,25.939821547029226
16.0,78,5,25.721859014211915
16.0,79,5,25.22508842291528
16.0,80,5,24.84816598903098
16.0,62,7,33.64468696828441
16.0,63,7,32.41492086450452
16.0,64,7,32.54307135870863
16.0,65,7,32.835460015249765
16.0,66,7,32.55026575928684
16.0,67,7,32.84622109237951
16.0,68,7,30.716990257683417
16.0,69,7,30.873610859402437
16.0,70,7,31.04820501486742
16.0,71,7,30.64535401233605
16.0,72,7,29.78871622417737
16.0,73,7,30.08846214613596
16.0,74,7,29.951784585005555
16.0,75,7,28.97005724841303
16.0,76,7,28.707466390356856
16.0,77,7,28.579821547029226
16.0,78,7,29.201859014211912
16.0,79,7,28.70508842291528
16.0,80,7,28.94816598903098
16.5,62,1,18.210014218710466
16.5,63,1,18.455597023263095
16.5,64,1,18.900272171325852
16.5,65,1,17.90332801478715
16.5,66,1,19.01853996595516
16.5,67,1,18.48245731497169
16.5,68,1,18.477373206195104
16.5,69,1,18.786716753059785
16.5,70,1,19.064219836658665
16.5,71,1,19.384051932353998
16.5,72,1,18.523591641501632
16.5,73,1,18.987216613188853
16.5,74,1,19.244480904423682
16.5,75,1,19.383752878743255
16.5,76,1,19.73731221104767
16.5,77,1,19.96087660550147
16.5,78,1,20.18056011794853
16.5,79,1,20.402201574193978
16.5,80,1,20.2358423602016
16.5,62,3,23.19001421871047
16.5,63,3,23.435597023263096
16.5,64,3,22.94027217132585
16.5,65,3,23.44332801478715
16.5,66,3,22.49853996595516
16.5,67,3,21.262457314971687
16.5,68,3,21.5373732061951
16.5,69,3,21.426716753059786
16.5,70,3,21.564219836658665
16.5,71,3,21.884051932353998
16.5,72,3,21.963591641501637
16.5,73,3,21.347216613188852
16.5,74,3,21.60448090442368
16.5,75,3,21.603752878743258
16.5,76,3,21.95731221104767
16.5,77,3,22.980876605501468
16.5,78,3,22.260560117948533
16.5,79,3,21.64220157419398
16.5,80,3,22.8158423602016
16.5,62,5,27.410014218710465
16.5,63,5,27.65559702326309
16.5,64,5,28.500272171325854
16.5,65,5,26.54332801478715
16.5,66,5,27.49853996595516
16.5,67,5,25.562457314971688
16.5,68,5,25.697373206195103
16.5,69,5,25.30671675305978
16.5,70,5,25.444219836658664
16.5,71,5,25.764051932353993
16.5,72,5,25.343591641501632
16.5,73,5,25.36721661318885
16.5,74,5,24.78448090442368
16.5,75,5,25.063752878743255
16.5,76,5,25.13731221104767
16.5,77,5,25.800876605501468
16.5,78,5,25.440560117948532
16.5,79,5,24.282201574193977
16.5,80,5,24.8558423602016
16.5,62,7,31.870014218710466
16.5,63,7,32.11559702326309
16.5,64,7,32.640272171325854
16.5,65,7,31.00332801478715
16.5,66,7,32.61853996595516
16.5,67,7,30.54245731497169
16.5,68,7,30.6773732061951
16.5,69,7,30.84671675305978
16.5,70,7,30.424219836658665
16.5,71,7,30.744051932353997
16.5,72,7,29.803591641501633
16.5,73,7,29.787216613188853
16.5,74,7,28.78448090442368
16.5,75,7,28.503752878743256
16.5,76,7,28.85731221104767
16.5,77,7,28.30087660550147
16.5,78,7,29.02056011794853
16.5,79,7,27.46220157419398
16.5,80,7,28.115842360201597
17.0,62,1,18.371763724355667
17.0,63,1,18.769737350181963
17.0,64,1,19.072149396890715
17.0,65,1,19.34920038456538
17.0,66,1,19.211304471363313
17.0,67,1,18.654410931667655
17.0,68,1,18.667210905913528
17.0,69,1,18.97510568863354
17.0,70,1,19.278117215018362
17.0,71,1,18.426430740820624
17.0,72,1,18.844878914224953
17.0,73,1,18.99710490324286
17.0,74,1,19.408320111857464
17.0,75,1,19.598221029193333
17.0,76,1,19.87509567575735
17.0,77,1,20.14225961233741
17.0,78,1,20.3704153435773
17.0,79,1,20.574976428066382
17.0,80,1,20.42201445428216
17.0,62,3,23.351763724355667
17.0,63,3,22.809737350181962
17.0,64,3,23.112149396890715
17.0,65,3,22.969200384565376
17.0,66,3,22.691304471363313
17.0,67,3,21.434410931667653
17.0,68,3,21.727210905913527
17.0,69,3,21.61510568863354
17.0,70,3,21.778117215018362
17.0,71,3,21.866430740820626
17.0,72,3,21.204878914224953
17.0,73,3,22.01710490324286
17.0,74,3,21.768320111857463
17.0,75,3,21.818221029193335
17.0,76,3,22.895095675757354
17.0,77,3,22.36225961233741
17.0,78,3,22.4504153435773
17.0,79,3,21.814976428066384
17.0,80,3,23.00201445428216
17.0,62,5,27.571763724355662
17.0,63,5,28.50973735018196
17.0,64,5,28.672149396890717
17.0,65,5,27.549200384565374
17.0,66,5,27.691304471363313
17.0,67,5,25.734410931667654
17.0,68,5,25.88721090591353
17.0,69,5,25.495105688633544
17.0,70,5,25.65811721501836
17.0,71,5,25.386430740820625
17.0,72,5,25.364878914224953
17.0,73,5,25.53710490324286
17.0,74,5,24.948320111857463
17.0,75,5,25.278221029193332
17.0,76,5,25.855095675757354
17.0,77,5,25.54225961233741
17.0,78,5,25.6304153435773
17.0,79,5,24.45497642806638
17.0,80,5,25.04201445428216
17.0,62,7,32.03176372435566
17.0,63,7,32.509737350181965
17.0,64,7,32.81214939689071
17.0,65,7,32.52920038456538
17.0,66,7,32.811304471363314
17.0,67,7,30.714410931667654
17.0,68,7,30.867210905913527
17.0,69,7,31.035105688633543
17.0,70,7,30.63811721501836
17.0,71,7,29.706430740820625
17.0,72,7,30.064878914224952
17.0,73,7,29.157104903242864
17.0,74,7,28.948320111857463
17.0,75,7,28.718221029193334
17.0,76,7,28.495095675757355
17.0,77,7,29.26225961233741
17.0,78,7,29.2104153435773
17.0,79,7,27.634976428066384
17.0,80,7,28.30201445428216
17.5,62,1,18.324102975716954
17.5,63,1,18.856764261404773
17.5,64,1,19.134323498565237
17.5,65,1,19.017189161186014
17.5,66,1,18.450329160269433
17.5,67,1,18.441309680749498
17.5,68,1,18.755372580846615
17.5,69,1,19.050567054050422
17.5,70,1,18.110097796411004
17.5,71,1,18.637444202238555
17.5,72,1,18.9381155695281
17.5,73,1,19.206796394597102
17.5,74,1,19.348968037904378
17.5,75,1,19.695012492268248
17.5,76,1,19.807478379045882
17.5,77,1,20.23305680389478
17.5,78,1,20.430793185322834
17.5,79,1,20.64574822583033
17.5,80,1,20.496733430733112
17.5,62,3,23.424102975716956
17.5,63,3,22.896764261404773
17.5,64,3,22.75432349856524
17.5,65,3,22.497189161186014
17.5,66,3,21.230329160269434
17.5,67,3,21.501309680749497
17.5,68,3,21.39537258084661
17.5,69,3,21.55056705405042
17.5,70,3,21.670097796411007
17.5,71,3,20.997444202238555
17.5,72,3,21.2981155695281
17.5,73,3,21.5667963945971
17.5,74,3,21.568968037904376
17.5,75,3,21.915012492268247
17.5,76,3,22.947478379045883
17.5,77,3,22.31305680389478
17.5,78,3,22.510793185322836
17.5,79,3,21.88574822583033
17.5,80,3,22.176733430733112
17.5,62,5,27.644102975716955
17.5,63,5,28.516764261404774
17.5,64,5,27.394323498565235
17.5,65,5,27.557189161186017
17.5,66,5,25.590329160269434
17.5,67,5,25.7213096807495
17.5,68,5,25.335372580846613
17.5,69,5,25.49056705405042
17.5,70,5,25.190097796411006
17.5,71,5,25.217444202238553
17.5,72,5,25.3781155695281
17.5,73,5,24.8067963945971
17.5,74,5,25.088968037904372
17.5,75,5,25.15501249226825
17.5,76,5,25.767478379045883
17.5,77,5,25.55305680389478
17.5,78,5,25.610793185322834
17.5,79,5,23.985748225830328
17.5,80,5,24.75673343073311
17.5,62,7,32.16410297571695
17.5,63,7,32.53676426140478
17.5,64,7,32.25432349856524
17.5,65,7,32.55718916118602
17.5,66,7,30.450329160269433
17.5,67,7,30.581309680749495
17.5,68,7,30.75537258084661
17.5,69,7,30.35056705405042
17.5,70,7,29.570097796411005
17.5,71,7,29.797444202238555
17.5,72,7,29.6781155695281
17.5,73,7,28.6867963945971
17.5,74,7,28.408968037904373
17.5,75,7,28.755012492268246
17.5,76,7,28.327478379045886
17.5,77,7,29.01305680389478
17.5,78,7,28.370793185322835
17.5,79,7,27.385748225830326
17.5,80,7,28.19673343073311
18.0,62,1,18.70233527904493
18.0,63,1,19.005095844809972
18.0,64,1,19.277350223281047
18.0,65,1,19.140810802719418
18.0,66,1,18.58542223111574
18.0,67,1,18.598305711564045
18.0,68,1,18.90659054809091
18.0,69,1,19.210608236346502
18.0,70,1,18.23590854982919
18.0,71,1,18.775845997441692
18.0,72,1,18.80852663091175
18.0,73,1,19.334607482374626
18.0,74,1,19.52240605283664
18.0,75,1,19.674298686664923
18.0,76,1,20.07274954091956
18.0,77,1,20.36980554932946
18.0,78,1,20.56893633664184
18.0,79,1,20.791303471045623
18.0,80,1,20.643584494687893
18.0,62,3,22.742335279044934
18.0,63,3,23.04509584480997
18.0,64,3,22.897350223281048
18.0,65,3,22.62081080271942
18.0,66,3,21.36542223111574
18.0,67,3,21.658305711564044
18.0,68,3,21.54659054809091
18.0,69,3,21.7106082363465
18.0,70,3,21.795908549829193
18.0,71,3,21.13584599744169
18.0,72,3,21.94852663091175
18.0,73,3,21.694607482374625
18.0,74,3,21.742406052836643
18.0,75,3,22.814298686664923
18.0,76,3,22.29274954091956
18.0,77,3,22.44980554932946
18.0,78,3,22.648936336641842
18.0,79,3,22.031303471045625
18.0,80,3,22.323584494687893
18.0,62,5,28.50233527904493
18.0,63,5,28.665095844809972
18.0,64,5,27.537350223281045
18.0,65,5,27.68081080271942
18.0,66,5,25.72542223111574
18.0,67,5,25.878305711564046
18.0,68,5,25.48659054809091
18.0,69,5,25.6506082363465
18.0,70,5,25.315908549829196
18.0,71,5,25.35584599744169
18.0,72,5,25.46852663091175
18.0,73,5,24.934607482374624
18.0,74,5,25.26240605283664
18.0,75,5,25.774298686664924
18.0,76,5,25.53274954091956
18.0,77,5,25.68980554932946
18.0,78,5,25.74893633664184
18.0,79,5,24.131303471045623
18.0,80,5,24.90358449468789
18.0,62,7,32.38233527904494
18.0,63,7,32.68509584480997
18.0,64,7,32.39735022328105
18.0,65,7,32.68081080271942
18.0,66,7,30.58542223111574
18.0,67,7,30.738305711564042
18.0,68,7,30.906590548090907
18.0,69,7,30.5106082363465
18.0,70,7,29.69590854982919
18.0,71,7,29.935845997441696
18.0,72,7,29.148526630911753
18.0,73,7,28.814607482374623
18.0,74,7,28.58240605283664
18.0,75,7,28.474298686664923
18.0,76,7,29.13274954091956
18.0,77,7,29.14980554932946
18.0,78,7,28.508936336641842
18.0,79,7,27.53130347104562
18.0,80,7,28.343584494687892
18.5,62,1,18.6665819122708
18.5,63,1,18.947620018368923
18.5,64,1,18.797205110359574
18.5,65,1,18.260565499266825
18.5,66,1,18.253841161845486
18.5,67,1,18.55848803844427
18.5,68,1,18.849326428961575
18.5,69,1,17.863216439871593
18.5,70,1,18.44473541507125
18.5,71,1,18.753043338499094
18.5,72,1,19.016461908161116
18.5,73,1,19.15847800828193
18.5,74,1,19.50584848665126
18.5,75,1,19.55861402360946
18.5,76,1,20.022135083558858
18.5,77,1,20.320756362066376
18.5,78,1,20.515825528065008
18.5,79,1,20.802289338743844
18.5,80,1,20.65358732999801
18.5,62,3,22.646581912270804
18.5,63,3,22.507620018368925
18.5,64,3,22.217205110359576
18.5,65,3,20.980565499266824
18.5,66,3,21.253841161845486
18.5,67,3,21.13848803844427
18.5,68,3,21.289326428961573
18.5,69,3,20.463216439871594
18.5,70,3,20.744735415071247
18.5,71,3,21.053043338499094
18.5,72,3,21.316461908161116
18.5,73,3,21.31847800828193
18.5,74,3,21.665848486651257
18.5,75,3,21.73861402360946
18.5,76,3,22.042135083558858
18.5,77,3,22.340756362066372
18.5,78,3,22.535825528065004
18.5,79,3,21.922289338743845
18.5,80,3,22.213587329998013
18.5,62,5,28.146581912270804
18.5,63,5,27.02762001836892
18.5,64,5,27.157205110359577
18.5,65,5,25.220565499266826
18.5,66,5,25.353841161845487
18.5,67,5,24.95848803844427
18.5,68,5,25.109326428961573
18.5,69,5,23.923216439871595
18.5,70,5,24.84473541507125
18.5,71,5,25.01304333849909
18.5,72,5,24.436461908161114
18.5,73,5,24.718478008281927
18.5,74,5,24.78584848665126
18.5,75,5,24.49861402360946
18.5,76,5,25.16213508355886
18.5,77,5,25.320756362066376
18.5,78,5,25.515825528065008
18.5,79,5,23.662289338743843
18.5,80,5,24.73358732999801
18.5,62,7,32.1665819122708
18.5,63,7,31.88762001836892
18.5,64,7,32.15720511035957
18.5,65,7,30.080565499266825
18.5,66,7,30.213841161845487
18.5,67,7,30.378488038444267
18.5,68,7,29.969326428961573
18.5,69,7,28.363216439871593
18.5,70,7,29.42473541507125
18.5,71,7,29.313043338499092
18.5,72,7,28.316461908161113
18.5,73,7,28.038478008281928
18.5,74,7,28.385848486651255
18.5,75,7,27.11861402360946
18.5,76,7,28.622135083558856
18.5,77,7,28.080756362066374
18.5,78,7,28.135825528065006
18.5,79,7,27.302289338743844
18.5,80,7,28.113587329998012
19.0,62,1,18.824401398928327
19.0,63,1,19.09755674449218
19.0,64,1,18.966009309225157
19.0,65,1,18.386910357088098
19.0,66,1,18.4117454402924
19.0,67,1,18.724290480525468
19.0,68,1,19.01692725169056
19.0,69,1,17.988157955543176
19.0,70,1,18.58964363874639
19.0,71,1,18.555895254804284
19.0,72,1,19.15150928745838
19.0,73,1,19.3198505418004
19.0,74,1,19.438483787525342
19.0,75,1,19.711296749920542
19.0,76,1,20.184257010098804
19.0,77,1,20.45175885160208
19.0,78,1,20.666732445012038
19.0,79,1,20.957604268253423
19.0,80,1,20.80608869880551
19.0,62,3,22.804401398928327
19.0,63,3,22.657556744492183
19.0,64,3,22.38600930922516
19.0,65,3,21.106910357088097
19.0,66,3,21.4117454402924
19.0,67,3,21.304290480525466
19.0,68,3,21.45692725169056
19.0,69,3,20.588157955543174
19.0,70,3,20.889643638746392
19.0,71,3,20.735895254804284
19.0,72,3,21.45150928745838
19.0,73,3,21.4798505418004
19.0,74,3,21.618483787525342
19.0,75,3,21.891296749920542
19.0,76,3,22.204257010098804
19.0,77,3,22.47175885160208
19.0,78,3,22.686732445012037
19.0,79,3,22.077604268253424
19.0,80,3,22.366088698805513
19.0,62,5,28.304401398928327
19.0,63,5,27.17755674449218
19.0,64,5,27.326009309225157
19.0,65,5,25.3469103570881
19.0,66,5,25.5117454402924
19.0,67,5,25.124290480525467
19.0,68,5,25.27692725169056
19.0,69,5,24.048157955543175
19.0,70,5,24.98964363874639
19.0,71,5,24.195895254804284
19.0,72,5,24.57150928745838
19.0,73,5,24.879850541800398
19.0,74,5,24.51848378752534
19.0,75,5,24.65129674992054
19.0,76,5,25.324257010098805
19.0,77,5,25.45175885160208
19.0,78,5,25.666732445012038
19.0,79,5,23.817604268253422
19.0,80,5,24.886088698805512
19.0,62,7,32.32440139892833
19.0,63,7,32.03755674449218
19.0,64,7,32.32600930922516
19.0,65,7,30.2069103570881
19.0,66,7,30.371745440292397
19.0,67,7,30.544290480525465
19.0,68,7,30.136927251690558
19.0,69,7,28.488157955543176
19.0,70,7,29.569643638746392
19.0,71,7,27.935895254804283
19.0,72,7,28.45150928745838
19.0,73,7,28.199850541800398
19.0,74,7,27.278483787525342
19.0,75,7,27.27129674992054
19.0,76,7,28.784257010098802
19.0,77,7,28.21175885160208
19.0,78,7,28.28673244501204
19.0,79,7,27.457604268253423
19.0,80,7,28.26608869880551
19.5,62,1,18.979659220988097
19.5,63,1,18.86356466219124
19.5,64,1,18.29720768032324
19.5,65,1,18.287870922143263
19.5,66,1,18.60221901384713
19.5,67,1,18.89565418176164
19.5,68,1,17.894922650140725
19.5,69,1,18.485451391959426
19.5,70,1,18.786523691061042
19.5,71,1,19.053420965659335
19.5,72,1,19.192224544545233
19.5,73,1,19.543242614891156
19.5,74,1,19.5951920853144
19.5,75,1,20.070134276729025
19.5,76,1,20.35189413536262
19.5,77,1,20.64980566686585
19.5,78,1,20.84159835223862
19.5,79,1,21.072720423748457
19.5,80,1,20.837316630434444
19.5,62,3,22.2396592209881
19.5,63,3,21.98356466219124
19.5,64,3,20.71720768032324
19.5,65,3,20.987870922143262
19.5,66,3,20.882219013847127
19.5,67,3,21.035654181761636
19.5,68,3,19.654922650140726
19.5,69,3,20.485451391959426
19.5,70,3,20.786523691061042
19.5,71,3,21.053420965659335
19.5,72,3,21.052224544545233
19.5,73,3,21.403242614891155
19.5,74,3,20.935192085314398
19.5,75,3,21.790134276729027
19.5,76,3,22.07189413536262
19.5,77,3,22.36980566686585
19.5,78,3,21.86159835223862
19.5,79,3,21.552720423748458
19.5,80,3,21.837316630434444
19.5,62,5,26.819659220988097
19.5,63,5,26.98356466219124
19.5,64,5,25.017207680323242
19.5,65,5,25.147870922143262
19.5,66,5,24.76221901384713
19.5,67,5,24.91565418176164
19.5,68,5,23.414922650140724
19.5,69,5,24.645451391959426
19.5,70,5,24.806523691061045
19.5,71,5,24.233420965659334
19.5,72,5,24.512224544545234
19.5,73,5,24.583242614891155
19.5,74,5,23.9951920853144
19.5,75,5,24.970134276729024
19.5,76,5,25.11189413536262
19.5,77,5,25.409805666865847
19.5,78,5,25.46159835223862
19.5,79,5,23.992720423748455
19.5,80,5,25.057316630434446
19.5,62,7,31.379659220988096
19.5,63,7,31.68356466219124
19.5,64,7,29.57720768032324
19.5,65,7,29.70787092214326
19.5,66,7,29.882219013847127
19.5,67,7,29.475654181761637
19.5,68,7,28.094922650140724
19.5,69,7,28.925451391959424
19.5,70,7,28.806523691061045
19.5,71,7,27.813420965659333
19.5,72,7,27.532224544545237
19.5,73,7,27.883242614891156
19.5,74,7,26.855192085314403
19.5,75,7,28.130134276729024
19.5,76,7,27.57189413536262
19.5,77,7,27.729805666865847
19.5,78,7,27.50159835223862
19.5,79,7,27.272720423748456
19.5,80,7,28.297316630434445
20.0,62,1,19.126560137743184
20.0,63,1,18.99595727703866
20.0,64,1,18.434522254476402
20.0,65,1,18.451886355291194
20.0,66,1,18.759154839166243
20.0,67,1,19.05351006790498
20.0,68,1,18.030859298688195
20.0,69,1,18.624867350496245
20.0,70,1,18.58581980585852
20.0,71,1,19.189638416683202
20.0,72,1,19.376750451119687
20.0,73,1,19.468130407364463
20.0,74,1,19.92439260906098
20.0,75,1,20.22231232606821
20.0,76,1,20.495705683321972
20.0,77,1,20.820021170103658
20.0,78,1,20.992062157295386
20.0,79,1,21.22859489190877
20.0,80,1,20.97952818538145
20.0,62,3,22.386560137743185
20.0,63,3,22.11595727703866
20.0,64,3,20.854522254476404
20.0,65,3,21.151886355291193
20.0,66,3,21.039154839166244
20.0,67,3,21.193510067904974
20.0,68,3,19.790859298688197
20.0,69,3,20.624867350496245
20.0,70,3,19.92581980585852
20.0,71,3,21.189638416683202
20.0,72,3,21.236750451119686
20.0,73,3,20.808130407364462
20.0,74,3,21.78439260906098
20.0,75,3,21.942312326068212
20.0,76,3,22.215705683321975
20.0,77,3,22.540021170103657
20.0,78,3,22.012062157295386
20.0,79,3,21.70859489190877
20.0,80,3,21.97952818538145
20.0,62,5,26.966560137743183
20.0,63,5,27.11595727703866
20.0,64,5,25.154522254476404
20.0,65,5,25.311886355291193
20.0,66,5,24.919154839166247
20.0,67,5,25.073510067904976
